"","Player","Team","Position","Age","Date of Birth","Birth City","Birth State/Province","Birth Country","Nationality","Height (in)","Weight (lbs)","Draft Year","Draft Team","Draft Round","Round Pick","Overall Draft Position"
"39","Robert Lang","CHI","C","47","1970-12-19","Teplice","","CZE","CZE","75","217","1990","L.A","7","7","133"
"610","Robert Nilsson","EDM","C","33","1985-01-10","Calgary","AB","CAN","SWE","71","185","2003","NYI","1","15","15"
"282","Robyn Regehr","CGY","D","38","1980-04-19","Recife","","BRA","CAN","75","222","1998","COL","1","19","19"
"2","Rod Brind'Amour","CAR","C","48","1970-08-09","Ottawa","ON","CAN","CAN","73","205","1988","STL","1","9","9"
"809","Rod Pelley","N.J","C","34","1984-09-01","Kitimat","BC","CAN","CAN","72","205","-","-","-","-","-"
"73","Roman Hamrlik","MTL","D","44","1974-04-12","Zlin","","CZE","CZE","74","206","1992","T.B","1","1","1"
"749","Roman Polak","STL","D","32","1986-04-28","Ostrava","","CZE","CZE","74","240","2004","STL","6","17","180"
"388","Ron Hainsey","CBJ","D","37","1981-03-24","Bolton","CT","USA","USA","75","205","2000","MTL","1","13","13"
"107","Rory Fitzpatrick","PHI","D","43","1975-01-11","Rochester","NY","USA","USA","74","210","1993","MTL","2","21","47"
"385","Rostislav Klesla","CBJ","D","36","1982-03-21","Novy Jicin","","CZE","CZE","75","215","2000","CBJ","1","4","4"
"698","Rostislav Olesz","FLA","L","33","1985-10-10","Bilovec","","CZE","CZE","74","215","2004","FLA","1","7","7"
"372","Ruslan Fedotenko","NYI","L","39","1979-01-18","Kiev","","UKR","UKR","73","188","-","-","-","-","-"
"188","Ruslan Salei","COL, FLA","D","44","1974-11-02","Minsk","","BLR","BLR","73","212","1996","ANA","1","9","9"
"412","Ryan Bayda","CAR","L","37","1980-12-09","Saskatoon","SK","CAN","CAN","71","185","2000","CAR","3","15","80"
"426","Ryan Caldwell","PHX","D","37","1981-06-15","Deloraine","MB","CAN","CAN","74","174","2000","NYI","7","5","202"
"740","Ryan Callahan","NYR","R","33","1985-03-21","Rochester","NY","USA","USA","70","187","2004","NYR","4","29","127"
"838","Ryan Carter","ANA","L","35","1983-08-03","White Bear Lake","MN","USA","USA","73","205","-","-","-","-","-"
"533","Ryan Craig","T.B","C","36","1982-01-06","Abbotsford","BC","CAN","CAN","74","213","2002","T.B","8","26","255"
"614","Ryan Getzlaf","ANA","C","33","1985-05-10","Regina","SK","CAN","CAN","76","225","2003","ANA","1","19","19"
"506","Ryan Hollweg","NYR","L","35","1983-04-23","Downey","CA","USA","USA","70","212","2001","NYR","8","11","238"
"136","Ryan Johnson","STL","C","42","1976-06-14","Thunder Bay","ON","CAN","CAN","73","199","1994","FLA","2","10","36"
"618","Ryan Kesler","VAN","C","34","1984-08-31","Livonia","MI","USA","USA","74","206","2003","VAN","1","23","23"
"359","Ryan Malone","PIT","L","39","1979-12-01","Pittsburgh","PA","USA","USA","76","224","1999","PIT","4","19","115"
"649","Ryan O'Byrne","MTL","D","34","1984-07-19","Victoria","BC","CAN","CAN","77","234","2003","MTL","3","11","79"
"780","Ryan Parent","PHI","D","31","1987-03-17","Prince Albert","SK","CAN","CAN","75","198","2005","NSH","1","18","18"
"652","Ryan Potulny","PHI","C","34","1984-09-05","Grand Forks","ND","USA","USA","72","182","2003","PHI","3","19","87"
"760","Ryan Shannon","VAN","R","35","1983-03-02","Darien","CT","USA","USA","69","175","-","-","-","-","-"
"130","Ryan Smyth","COL","L","42","1976-02-21","Banff","AB","CAN","CAN","74","191","1994","EDM","1","6","6"
"626","Ryan Stone","PIT","C","33","1985-03-20","Calgary","AB","CAN","CAN","74","207","2003","PIT","2","2","32"
"603","Ryan Suter","NSH","D","33","1985-01-21","Madison","WI","USA","USA","74","208","2003","NSH","1","7","7"
"580","Ryan Whitney","PIT","D","35","1983-02-19","Boston","MA","USA","USA","76","209","2002","PIT","1","5","5"
"493","Ryane Clowe","S.J","L","36","1982-09-30","St. John's","NL","CAN","CAN","75","188","2001","S.J","6","10","175"
"97","Saku Koivu","MTL","C","44","1974-11-23","Turku","","FIN","FIN","70","181","1993","MTL","1","21","21"
"847","Sam Gagner","EDM","C","29","1989-08-10","London","ON","CAN","CAN","71","200","2007","EDM","1","6","6"
"174","Sami Kapanen","PHI","R","45","1973-06-14","Vantaa","","FIN","FIN","70","185","1995","HFD","4","9","87"
"728","Sami Lepisto","WSH","D","34","1984-10-17","Espoo","","FIN","FIN","73","193","2004","WSH","3","1","66"
"220","Sami Salo","VAN","D","44","1974-09-02","Turku","","FIN","FIN","75","215","1996","OTT","9","24","239"
"218","Samuel Pahlsson","ANA","C","40","1977-12-17","Ange","","SWE","SWE","72","202","1996","COL","7","14","176"
"66","Sandis Ozolinsh","S.J","D","46","1972-08-03","Riga","","LVA","LVA","75","215","1991","S.J","2","8","30"
"286","Scott Gomez","NYR","C","38","1979-12-23","Anchorage","AK","USA","USA","71","200","1998","N.J","1","27","27"
"241","Scott Hannan","COL","D","39","1979-01-23","Richmond","BC","CAN","CAN","73","215","1997","S.J","1","23","23"
"387","Scott Hartnell","PHI","L","36","1982-04-18","Regina","SK","CAN","CAN","74","215","2000","NSH","1","6","6"
"125","Scott Nichol","NSH","C","43","1974-12-31","Edmonton","AB","CAN","CAN","68","179","1993","BUF","11","12","272"
"52","Scott Niedermayer","ANA","D","45","1973-08-31","Edmonton","AB","CAN","CAN","73","194","1991","N.J","1","3","3"
"200","Scott Parker","COL","R","40","1978-01-29","Hanford","CA","USA","USA","77","240","1998","COL","1","20","20"
"23","Scott Thornton","L.A","L","47","1971-01-09","London","ON","CAN","CAN","75","220","1989","TOR","1","3","3"
"115","Scott Walker","CAR","R","45","1973-07-19","Cambridge","ON","CAN","CAN","70","196","1993","VAN","5","20","124"
"539","Scottie Upshall","PHI","R","35","1983-10-07","Fort McMurray","AB","CAN","CAN","72","200","2002","NSH","1","6","6"
"375","Sean Avery","NYR","L","38","1980-04-10","North York","ON","CAN","CAN","70","195","-","-","-","-","-"
"556","Sean Bergenheim","NYI","L","34","1984-02-08","Helsinki","","FIN","FIN","71","201","2002","NYI","1","22","22"
"35","Sean Hill","MIN","D","48","1970-02-14","Duluth","MN","USA","USA","72","204","1988","MTL","8","20","167"
"72","Sean O'Donnell","ANA","D","47","1971-10-13","Ottawa","ON","CAN","CAN","74","238","1991","BUF","6","13","123"
"79","Sergei Brylin","N.J","L","44","1974-01-13","Moscow","","RUS","RUS","70","190","1992","N.J","2","18","42"
"6","Sergei Fedorov","CBJ, WSH","C","48","1969-12-13","Pskov","","RUS","RUS","74","207","1989","DET","4","11","74"
"75","Sergei Gonchar","PIT","D","44","1974-04-13","Chelyabinsk","","RUS","RUS","74","210","1992","WSH","1","14","14"
"802","Sergei Kostitsyn","MTL","L","31","1987-03-20","Novopolotsk","","BLR","BLR","72","196","2005","MTL","7","6","200"
"229","Sergei Samsonov","CAR, CHI","L","40","1978-10-27","Moscow","","RUS","RUS","68","188","1997","BOS","1","8","8"
"51","Sergei Zubov","DAL","D","48","1970-07-22","Moscow","","RUS","RUS","73","198","1990","NYR","5","1","85"
"163","Shane Doan","PHX","R","42","1976-10-10","Halkirk","AB","CAN","CAN","73","223","1995","WIN","1","7","7"
"152","Shane Hnidy","ANA, BOS","D","43","1975-11-08","Neepawa","MB","CAN","CAN","74","204","1994","BUF","7","17","173"
"676","Shane O'Brien","T.B","D","35","1983-08-09","Port Hope","ON","CAN","CAN","75","230","2003","ANA","8","21","250"
"454","Shaone Morrisonn","WSH","D","35","1982-12-23","Vancouver","BC","CAN","CAN","76","210","2001","BOS","1","19","19"
"112","Shawn Bates","NYI","C","43","1975-04-03","Medford","MA","USA","USA","72","210","1993","BOS","4","25","103"
"307","Shawn Horcoff","EDM","C","40","1978-09-17","Trail","BC","CAN","CAN","73","210","1998","EDM","4","13","99"
"834","Shawn Matthias","FLA","L","30","1988-02-19","Mississauga","ON","CAN","CAN","76","231","2006","DET","2","17","47"
"227","Shawn Thornton","BOS","L","41","1977-07-23","Oshawa","ON","CAN","CAN","74","217","1997","TOR","7","29","190"
"636","Shea Weber","NSH","D","33","1985-08-14","Sicamous","BC","CAN","CAN","76","229","2003","NSH","2","19","49"
"101","Shean Donovan","OTT","R","43","1975-01-22","Timmins","ON","CAN","CAN","75","218","1993","S.J","2","2","28"
"521","Sheldon Brookbank","N.J","D","38","1980-10-03","Lanigan","SK","CAN","CAN","73","202","-","-","-","-","-"
"143","Sheldon Souray","EDM","D","42","1976-07-13","Elk Point","AB","CAN","CAN","76","231","1994","N.J","3","19","71"
"768","Sidney Crosby","PIT","C","31","1987-08-07","Cole Harbour","NS","CAN","CAN","71","200","2005","PIT","1","1","1"
"283","Simon Gagne","PHI","L","38","1980-02-29","Ste. Foy","QC","CAN","CAN","73","195","1998","PHI","1","22","22"
"432","Simon Gamache","TOR","L","37","1981-01-03","Thetford Mines","QC","CAN","CAN","70","186","2000","ATL","9","29","290"
"530","Staffan Kronwall","TOR","D","36","1982-09-10","Järfälla","","SWE","SWE","75","209","2002","TOR","9","25","285"
"639","Stefan Meyer","FLA","L","33","1985-07-20","Medicine Hat","AB","CAN","CAN","74","200","2003","FLA","2","25","55"
"650","Stefan Ruzicka","PHI","R","33","1985-02-17","Nitra","","SVK","SVK","72","200","2003","PHI","3","13","81"
"178","Stephane Robidas","DAL","D","41","1977-03-03","Sherbrooke","QC","CAN","CAN","71","190","1995","MTL","7","8","164"
"480","Stephane Veilleux","MIN","L","37","1981-11-16","Beauceville","QC","CAN","CAN","73","200","2001","MIN","3","30","93"
"88","Stephane Yelle","CGY","C","44","1974-05-09","Ottawa","ON","CAN","CAN","74","182","1992","N.J","8","18","186"
"444","Stephen Weiss","FLA","C","35","1983-04-03","Toronto","ON","CAN","CAN","71","190","2001","FLA","1","4","4"
"196","Steve Begin","MTL","L","40","1978-06-14","Trois-Rivieres","QC","CAN","CAN","72","192","1996","CGY","2","14","40"
"611","Steve Bernier","BUF, S.J","R","33","1985-03-31","Quebec City","QC","CAN","CAN","75","222","2003","S.J","1","16","16"
"785","Steve Downie","PHI","R","31","1987-04-03","Newmarket","ON","CAN","CAN","71","191","2005","PHI","1","29","29"
"559","Steve Eminger","WSH","D","35","1983-10-31","Woodbridge","ON","CAN","CAN","74","207","2002","WSH","1","12","12"
"162","Steve Kelly","MIN","C","42","1976-10-26","Vancouver","BC","CAN","CAN","74","210","1995","EDM","1","6","6"
"339","Steve McCarthy","ATL","D","37","1981-02-03","Trail","BC","CAN","CAN","73","210","1999","CHI","1","23","23"
"438","Steve Montador","FLA","D","38","1979-12-21","Vancouver","BC","CAN","CAN","72","210","-","-","-","-","-"
"396","Steve Ott","DAL","C","36","1982-08-19","Summerside","PE","CAN","CAN","72","193","2000","DAL","1","25","25"
"744","Steve Regier","NYI","L","34","1984-08-31","Edmonton","AB","CAN","CAN","76","194","2004","NYI","5","19","148"
"379","Steve Reinprecht","PHX","C","42","1976-05-07","Edmonton","AB","CAN","CAN","72","188","-","-","-","-","-"
"64","Steve Staios","EDM","D","45","1973-07-28","Hamilton","ON","CAN","CAN","73","200","1991","STL","2","5","27"
"841","Steve Wagner","STL","D","34","1984-03-06","Grand Rapids","MN","USA","USA","74","200","-","-","-","-","-"
"26","Stu Barnes","DAL","C","47","1970-12-25","Spruce Grove","AB","CAN","CAN","71","182","1989","WIN","1","4","4"
"793","T.J. Hensick","COL","C","32","1985-12-10","Lansing","MI","USA","USA","70","190","2005","COL","3","27","88"
"679","Tanner Glass","FLA","L","35","1983-11-29","Regina","SK","CAN","CAN","73","213","2003","FLA","9","4","265"
"335","Taylor Pyatt","VAN","L","37","1981-08-19","Thunder Bay","ON","CAN","CAN","76","230","1999","NYI","1","8","8"
"843","Teddy Purcell","L.A","L","33","1985-09-08","St. John's","NL","CAN","CAN","74","195","-","-","-","-","-"
"45","Teemu Selanne","ANA","R","48","1970-07-03","Helsinki","","FIN","FIN","72","209","1988","WIN","1","10","10"
"13","Teppo Numminen","BUF","D","50","1968-07-03","Tampere","","FIN","FIN","74","198","1986","WIN","2","8","29"
"826","Theo Peckham","EDM","D","31","1987-11-10","Richmond Hill","ON","CAN","CAN","74","246","2006","EDM","3","12","75"
"520","Thomas Pock","NYR","D","37","1981-12-02","Klagenfurt","","AUT","AUT","73","210","-","-","-","-","-"
"601","Thomas Vanek","BUF","L","34","1984-01-19","Vienna","","AUT","AUT","74","214","2003","BUF","1","5","5"
"574","Tim Brent","PIT","C","34","1984-03-10","Cambridge","","CAN","CAN","72","188","2004","ANA","3","10","75"
"537","Tim Conboy","CAR","D","36","1982-03-22","Farmington","MN","USA","USA","74","210","2002","S.J","7","20","217"
"333","Tim Connolly","BUF","C","37","1981-05-07","Syracuse","NY","USA","USA","73","190","1999","NYI","1","5","5"
"458","Tim Gleason","CAR","D","35","1983-01-29","Clawson","MI","USA","USA","72","217","2001","OTT","1","23","23"
"465","Tim Jackman","NYI","R","37","1981-11-14","Minot","ND","USA","USA","74","188","2001","CBJ","2","8","38"
"630","Tim Ramholt","CGY","D","34","1984-11-02","Fernie","BC","CAN","CHE","74","170","2003","CGY","2","9","39"
"674","Toby Enstrom","ATL","D","34","1984-11-05","Nordingra","","SWE","SWE","70","180","2003","ATL","8","10","239"
"324","Toby Petersen","DAL","C","40","1978-10-27","Minneapolis","MN","USA","USA","70","195","1998","PIT","9","16","244"
"99","Todd Bertuzzi","ANA","R","43","1975-02-02","Sudbury","ON","CAN","CAN","75","229","1993","NYI","1","23","23"
"255","Todd Fedoruk","DAL, MIN","L","39","1979-02-13","Redwater","AB","CAN","CAN","74","232","1997","PHI","7","3","164"
"119","Todd Marchant","ANA","C","45","1973-08-12","Buffalo","NY","USA","USA","70","180","1993","NYR","7","8","164"
"265","Todd White","ATL","C","43","1975-05-21","Kanata","ON","CAN","CAN","70","198","-","-","-","-","-"
"496","Tom Cavanagh","S.J","R","36","1982-03-24","Warwick","RI","USA","USA","72","200","2001","S.J","6","17","182"
"538","Tom Gilbert","EDM","D","35","1983-01-10","Bloomington","MN","USA","USA","74","210","2002","COL","4","33","129"
"267","Tom Kostopoulos","MTL","R","39","1979-01-24","Mississauga","ON","CAN","CAN","72","197","1999","PIT","7","18","204"
"199","Tom Poti","WSH","D","41","1977-03-22","Worcester","MA","USA","USA","75","190","1996","EDM","3","7","59"
"595","Tom Preissing","L.A","D","40","1978-12-03","Arlington Heights","IL","USA","USA","72","197","-","-","-","-","-"
"830","Tom Sestito","CBJ","L","31","1987-09-28","Rome","NY","USA","USA","77","228","2006","CBJ","3","22","85"
"526","Tomas Fleischmann","WSH","L","34","1984-05-16","Koprivnice","","CZE","CZE","73","192","2002","DET","2","33","63"
"155","Tomas Holmstrom","DET","L","45","1973-01-23","Pitea","","SWE","SWE","72","200","1994","DET","10","23","257"
"219","Tomas Kaberle","TOR","D","40","1978-03-02","Rakovnik","","CZE","CZE","73","212","1996","TOR","8","15","204"
"404","Tomas Kopecky","DET","R","36","1982-02-05","Ilava","","SVK","SVK","75","210","2000","DET","2","8","38"
"475","Tomas Plekanec","MTL","C","36","1982-10-31","Kladno","","CZE","CZE","71","190","2001","MTL","3","8","71"
"488","Tomas Plihal","S.J","C","35","1983-03-28","Frydlant","","CZE","CZE","73","210","2001","S.J","5","9","140"
"205","Toni Lydman","BUF","D","41","1977-09-25","Lahti","","FIN","FIN","74","213","1996","CGY","4","9","89"
"739","Torrey Mitchell","S.J","C","33","1985-01-30","Greenfield Park","QC","CAN","CAN","71","186","2004","S.J","4","28","126"
"421","Travis Moen","ANA","L","36","1982-04-06","Stewart Valley","SK","CAN","CAN","74","215","2000","CGY","5","25","155"
"707","Travis Zajac","N.J","C","33","1985-05-13","Winnipeg","MB","CAN","CAN","74","185","2004","N.J","1","20","20"
"314","Trent Hunter","NYI","R","38","1980-07-05","Red Deer","AB","CAN","CAN","75","217","1998","ANA","6","5","150"
"540","Trevor Daley","DAL","D","35","1983-10-09","Toronto","ON","CAN","CAN","71","195","2002","DAL","2","13","43"
"217","Trevor Letowski","CAR","R","41","1977-04-05","Thunder Bay","ON","CAN","CAN","70","180","1996","PHX","7","12","174"
"10","Trevor Linden","VAN","C","48","1970-04-11","Medicine Hat","AB","CAN","CAN","76","220","1988","VAN","1","2","2"
"752","Troy Brouwer","CHI","R","33","1985-08-17","Vancouver","BC","CAN","CAN","75","213","2004","CHI","7","21","214"
"447","Tuomo Ruutu","CAR, CHI","L","35","1983-02-16","Vantaa","","FIN","FIN","72","200","2001","CHI","1","9","9"
"317","Tyler Arnason","COL","C","39","1979-03-16","Oklahoma City","OK","USA","USA","71","204","1998","CHI","7","10","183"
"735","Tyler Kennedy","PIT","C","32","1986-07-15","Sault Ste. Marie","ON","CAN","CAN","71","185","2004","PIT","4","1","99"
"528","Valtteri Filppula","DET","C","34","1984-03-20","Vantaa","","FIN","FIN","72","196","2002","DET","3","32","95"
"510","Vernon Fiddler","NSH","C","38","1980-05-09","Edmonton","AB","CAN","CAN","71","205","-","-","-","-","-"
"94","Viktor Kozlov","WSH","C","43","1975-02-14","Togliatti","","RUS","RUS","76","232","1993","S.J","1","6","6"
"815","Ville Koistinen","NSH","D","36","1982-06-17","Oulu","","FIN","FIN","71","187","-","-","-","-","-"
"108","Ville Peltonen","FLA","L","45","1973-05-24","Vantaa","","FIN","FIN","71","182","1993","S.J","3","6","58"
"273","Vincent Lecavalier","T.B","C","38","1980-04-21","Ile Bizard","QC","CAN","CAN","76","215","1998","T.B","1","1","1"
"109","Vinny Prospal","PHI, T.B","L","43","1975-02-17","Ceské Budejovice","","CZE","CZE","74","191","1993","PHI","3","19","71"
"287","Vitaly Vishnevski","N.J","D","38","1980-03-18","Kharkov","","UKR","RUS","74","215","1998","ANA","1","5","5"
"791","Vladimir Sobotka","BOS","L","31","1987-07-02","Trebic","","CZE","CZE","70","189","2005","BOS","4","15","106"
"38","Vyacheslav Kozlov","ATL","L","46","1972-05-03","Voskresensk","","RUS","RUS","70","190","1990","DET","3","3","45"
"131","Wade Belak","FLA, TOR","R","42","1976-07-03","Saskatoon","SK","CAN","CAN","77","222","1994","QUE","1","12","12"
"439","Wade Brookbank","CAR","D","41","1977-09-29","Lanigan","SK","CAN","CAN","76","225","-","-","-","-","-"
"159","Wade Redden","OTT","D","41","1977-06-12","Lloydminster","SK","CAN","CAN","74","205","1995","NYI","1","2","2"
"134","Wayne Primeau","CGY","C","42","1976-06-04","Scarborough","ON","CAN","CAN","76","225","1994","BUF","1","17","17"
"24","Wes Walz","MIN","C","48","1970-05-15","Calgary","AB","CAN","CAN","71","190","1989","BOS","3","15","57"
"216","Willie Mitchell","VAN","D","41","1977-04-23","Port McNeill","BC","CAN","CAN","75","210","1996","N.J","8","10","199"
"708","Wojtek Wolski","COL","L","32","1986-02-24","Zabrze","","POL","CAN","75","215","2004","COL","1","21","21"
"262","Wyatt Smith","COL","C","41","1977-02-13","Thief River Falls","MN","USA","USA","71","205","1997","PHX","9","16","233"
"565","Yan Stastny","STL","C","36","1982-09-30","Quebec City","QC","CAN","USA","70","191","2002","BOS","8","30","259"
"68","Yanic Perreault","CHI","C","47","1971-04-04","Sherbrooke","QC","CAN","CAN","71","185","1991","TOR","3","3","47"
"612","Zach Parise","N.J","L","34","1984-07-28","Minneapolis","MN","USA","USA","71","193","2003","N.J","1","17","17"
"653","Zack Fitzgerald","VAN","D","33","1985-06-16","Two Harbors","MN","USA","USA","74","205","2003","STL","3","20","88"
"654","Zack Stortini","EDM","R","33","1985-09-11","Elliot Lake","ON","CAN","CAN","74","219","2003","EDM","3","26","94"
"511","Zbynek Michalek","PHX","D","35","1982-12-23","Jindrichuv Hradec","","CZE","CZE","74","210","-","-","-","-","-"
"198","Zdeno Chara","BOS","D","41","1977-03-18","Trencin","","SVK","SVK","81","250","1996","NYI","3","4","56"
"518","Zenon Konopka","CBJ","C","37","1981-01-02","Niagara on the Lake","ON","CAN","CAN","72","213","-","-","-","-","-"
